5051	-0.61860  	 (-0.00000  )
3304	0.87619   	 (-0.00000  )
1204	0.51623   	 (-0.00000  )
1134	-1.12848  	 (-0.00000  )
2534	0.03009   	 (0.00000   )
2604	-0.62748  	 (-0.00000  )
5121	-1.30706  	 (0.00000   )
6454	-0.25033  	 (0.00000   )
6524	-0.30257  	 (-0.00000  )
5894	-0.27240  	 (0.00000   )
5964	-1.32406  	 (-0.00000  )
5264	-0.25250  	 (-0.00000  )
5194	0.27020   	 (0.00000   )
5684	-1.78888  	 (-0.00000  )
5614	0.11933   	 (-0.00000  )
3514	-1.44685  	 (0.00000   )
3584	-2.29775  	 (0.00000   )
7154	-0.60600  	 (0.00000   )
3444	-0.39128  	 (0.00000   )
8624	-1.38600  	 (0.00000   )
3374	-1.05085  	 (0.00000   )
7224	-0.91536  	 (-0.00000  )
8554	-1.59145  	 (0.00000   )
8344	0.20264   	 (0.00000   )
8274	1.09080   	 (-0.00000  )
1274	-1.28076  	 (-0.00000  )
3864	-0.34862  	 (-0.00000  )
1344	-0.97756  	 (0.00000   )
3794	-1.60846  	 (-0.00000  )
2814	-0.32877  	 (-0.00000  )
7644	0.24946   	 (0.00000   )
7574	-0.23187  	 (0.00000   )
2884	-0.79105  	 (-0.00000  )
7504	-0.21058  	 (-0.00000  )
6874	0.35247   	 (-0.00000  )
7434	-2.66067  	 (0.00000   )
6944	0.44823   	 (0.00000   )
14	-1.40022  	 (-0.00000  )
1974	0.18017   	 (-0.00000  )
84	-1.74213  	 (-0.00000  )
3024	0.27022   	 (-0.00000  )
2044	-0.50918  	 (0.00000   )
2954	-0.39384  	 (-0.00000  )
8134	2.13018   	 (0.00000   )
294	-0.29203  	 (0.00000   )
8204	1.06762   	 (0.00000   )
364	-0.06557  	 (0.00000   )
1904	-0.71598  	 (-0.00000  )
8764	0.86743   	 (0.00000   )
1834	-0.73917  	 (0.00000   )
8694	2.14358   	 (0.00000   )
6664	-0.00496  	 (-0.00000  )
6594	0.18115   	 (0.00000   )
5474	-1.18799  	 (-0.00000  )
5544	0.34789   	 (0.00000   )
714	-0.34818  	 (-0.00000  )
784	0.59566   	 (0.00000   )
6034	-0.09025  	 (0.00000   )
6104	0.84268   	 (-0.00000  )
573	-1.67860  	 (0.00000   )
7014	-0.30259  	 (-0.00000  )
643	-2.45229  	 (0.00000   )
7084	-1.46204  	 (0.00000   )
4913	-0.91486  	 (0.00000   )
4774	0.28099   	 (-0.00000  )
4983	-0.75745  	 (0.00000   )
1694	-0.29502  	 (-0.00000  )
1764	-0.65540  	 (0.00000   )
4844	0.27212   	 (0.00000   )
8064	-0.01706  	 (-0.00000  )
7994	0.43309   	 (0.00000   )
5754	-0.20541  	 (-0.00000  )
3094	-1.59656  	 (-0.00000  )
2184	-2.39619  	 (0.00000   )
5824	-0.36487  	 (-0.00000  )
2114	-1.13568  	 (-0.00000  )
2744	-0.81546  	 (0.00000   )
3164	-0.50477  	 (-0.00000  )
2674	-2.33646  	 (-0.00000  )
3933	-0.01359  	 (0.00000   )
4003	-0.53105  	 (-0.00000  )
154	-2.83147  	 (-0.00000  )
224	-1.52394  	 (-0.00000  )
7364	0.22694   	 (0.00000   )
7294	-0.41024  	 (0.00000   )
1064	-0.97585  	 (0.00000   )
3724	-0.33477  	 (0.00000   )
4354	-0.13904  	 (-0.00000  )
4424	-0.23181  	 (-0.00000  )
3654	-0.25377  	 (0.00000   )
994	0.34466   	 (-0.00000  )
925	-0.37755  	 (0.00000   )
855	-2.31508  	 (-0.00000  )
4215	-1.14258  	 (-0.00000  )
4285	-0.80186  	 (-0.00000  )
4564	-0.48364  	 (-0.00000  )
4494	-0.64765  	 (-0.00000  )
2394	-0.58074  	 (0.00000   )
2464	-1.56801  	 (-0.00000  )
8835	2.41197   	 (0.00000   )
8905	-1.35682  	 (-0.00000  )
8413	0.72791   	 (0.00000   )
4704	0.06124   	 (0.00000   )
8483	-0.26067  	 (-0.00000  )
6734	1.03552   	 (0.00000   )
7714	-0.47070  	 (-0.00000  )
4634	-1.95386  	 (-0.00000  )
6804	0.13586   	 (0.00000   )
7784	-1.94971  	 (0.00000   )
5404	-0.54942  	 (0.00000   )
7855	-1.56241  	 (-0.00000  )
1414	-0.42714  	 (-0.00000  )
7925	-0.75481  	 (-0.00000  )
5334	-1.35135  	 (-0.00000  )
1625	-0.50745  	 (0.00000   )
1555	-0.38698  	 (0.00000   )
433	-0.17763  	 (0.00000   )
4074	-0.90107  	 (-0.00000  )
2325	-0.22793  	 (0.00000   )
2255	-1.57645  	 (-0.00000  )
503	-1.00161  	 (-0.00000  )
1484	-0.60673  	 (0.00000   )
4144	-0.29660  	 (-0.00000  )
6384	-1.42017  	 (-0.00000  )
6175	1.17886   	 (0.00000   )
6245	0.89882   	 (0.00000   )
3235	-0.46946  	 (0.00000   )
6314	-0.15503  	 (0.00000   )
2535	-1.02798  	 (-0.00000  )
3305	-0.55109  	 (-0.00000  )
2605	-0.36258  	 (-0.00000  )
1205	-0.86931  	 (-0.00000  )
1135	-1.01318  	 (-0.00000  )
6455	0.50850   	 (0.00000   )
6525	0.63231   	 (-0.00000  )
5895	-1.04245  	 (-0.00000  )
5965	-0.44836  	 (0.00000   )
5265	0.62154   	 (0.00000   )
5195	0.16704   	 (0.00000   )
3515	-1.86876  	 (-0.00000  )
3585	-0.96875  	 (-0.00000  )
5685	-1.57007  	 (-0.00000  )
5615	-1.10487  	 (-0.00000  )
8625	-2.13742  	 (0.00000   )
8555	-1.68518  	 (0.00000   )
7155	0.99120   	 (0.00000   )
7225	-0.29973  	 (-0.00000  )
3445	-0.09105  	 (0.00000   )
3375	-0.82471  	 (-0.00000  )
8345	1.36898   	 (-0.00000  )
8275	1.68764   	 (0.00000   )
3865	-1.54627  	 (0.00000   )
1275	-0.00601  	 (0.00000   )
3795	-0.04216  	 (0.00000   )
1345	-0.42275  	 (-0.00000  )
7645	-0.26335  	 (-0.00000  )
7575	0.67569   	 (-0.00000  )
6875	-0.58105  	 (-0.00000  )
6945	0.22267   	 (0.00000   )
2815	-0.20554  	 (0.00000   )
5052	-0.42840  	 (-0.00000  )
1975	0.05433   	 (-0.00000  )
2045	-0.63595  	 (0.00000   )
2885	-0.90475  	 (-0.00000  )
7505	1.52788   	 (0.00000   )
7435	0.20990   	 (0.00000   )
15	-1.39601  	 (-0.00000  )
8765	0.75526   	 (0.00000   )
8695	0.31591   	 (-0.00000  )
85	-1.49990  	 (-0.00000  )
5122	0.39302   	 (0.00000   )
8135	-0.47811  	 (0.00000   )
8205	0.75134   	 (0.00000   )
295	-0.89208  	 (-0.00000  )
365	-1.07812  	 (-0.00000  )
1905	-1.77273  	 (-0.00000  )
1835	-0.13574  	 (0.00000   )
6665	-0.30871  	 (-0.00000  )
6595	-0.58151  	 (0.00000   )
3025	-0.52460  	 (0.00000   )
2955	-1.30530  	 (-0.00000  )
6035	-0.15485  	 (-0.00000  )
5475	-1.72485  	 (0.00000   )
6105	-0.26654  	 (-0.00000  )
5545	0.06752   	 (0.00000   )
715	-2.03250  	 (-0.00000  )
785	0.15561   	 (-0.00000  )
4775	-0.41529  	 (0.00000   )
7015	0.77172   	 (0.00000   )
7085	-0.89374  	 (-0.00000  )
4845	-0.06001  	 (0.00000   )
8065	-0.09898  	 (0.00000   )
7995	-0.30121  	 (-0.00000  )
1695	-0.73828  	 (0.00000   )
1765	-1.17872  	 (0.00000   )
5755	-0.66291  	 (0.00000   )
5825	0.07054   	 (0.00000   )
3095	-0.62296  	 (-0.00000  )
2185	-1.19852  	 (-0.00000  )
2115	-0.96684  	 (-0.00000  )
4914	-0.57344  	 (-0.00000  )
4984	-1.20621  	 (0.00000   )
574	-1.15759  	 (-0.00000  )
644	-2.81477  	 (-0.00000  )
3165	-1.45772  	 (-0.00000  )
155	-1.02990  	 (-0.00000  )
2745	-0.67800  	 (0.00000   )
225	-1.19853  	 (-0.00000  )
2675	0.40721   	 (0.00000   )
7365	0.76119   	 (0.00000   )
3934	-1.23560  	 (-0.00000  )
4004	-0.09934  	 (-0.00000  )
7295	-0.37345  	 (0.00000   )
926	0.12957   	 (0.00000   )
856	-2.74353  	 (0.00000   )
4216	-1.63876  	 (0.00000   )
4286	-0.51027  	 (-0.00000  )
4355	0.85914   	 (0.00000   )
4425	0.85162   	 (0.00000   )
2395	-0.74316  	 (0.00000   )
2465	-2.10009  	 (-0.00000  )
1065	-1.44563  	 (-0.00000  )
3725	-0.55482  	 (0.00000   )
4565	-0.21319  	 (-0.00000  )
4495	0.26481   	 (-0.00000  )
3655	-0.26400  	 (0.00000   )
995	-0.66732  	 (-0.00000  )
8836	-2.42492  	 (0.00000   )
8906	-1.46217  	 (0.00000   )
4705	0.03994   	 (0.00000   )
4635	-0.31646  	 (0.00000   )
6735	-1.21290  	 (0.00000   )
7856	-1.63310  	 (-0.00000  )
7926	-0.57719  	 (-0.00000  )
6805	-0.01369  	 (-0.00000  )
5405	-0.54619  	 (-0.00000  )
1626	-0.84002  	 (-0.00000  )
1556	-1.08716  	 (0.00000   )
7715	-0.21645  	 (-0.00000  )
5335	0.86812   	 (-0.00000  )
7785	-1.09266  	 (-0.00000  )
8414	-1.14743  	 (-0.00000  )
8484	0.02745   	 (-0.00000  )
1415	-0.26444  	 (-0.00000  )
2536	0.52252   	 (0.00000   )
2606	0.19564   	 (-0.00000  )
6385	-2.14343  	 (0.00000   )
6176	-0.70851  	 (0.00000   )
4075	-0.48633  	 (0.00000   )
6246	0.61884   	 (-0.00000  )
6456	-0.89514  	 (0.00000   )
3236	-0.54929  	 (0.00000   )
6526	-2.13114  	 (-0.00000  )
6315	0.05782   	 (-0.00000  )
3306	-1.14386  	 (-0.00000  )
2326	-0.78242  	 (0.00000   )
4145	-0.62387  	 (-0.00000  )
2256	-0.89552  	 (-0.00000  )
1485	-0.90502  	 (-0.00000  )
1206	0.44352   	 (-0.00000  )
1136	-0.17490  	 (0.00000   )
5896	-1.11921  	 (0.00000   )
5966	-0.71749  	 (-0.00000  )
5266	0.41880   	 (0.00000   )
5196	-0.20438  	 (-0.00000  )
434	-1.49623  	 (0.00000   )
504	-0.44969  	 (-0.00000  )
3516	-0.30709  	 (-0.00000  )
3586	0.73545   	 (0.00000   )
5686	-0.50568  	 (-0.00000  )
5616	-1.28058  	 (-0.00000  )
8626	-4.25603  	 (0.00000   )
8556	-0.09025  	 (0.00000   )
7156	0.67043   	 (0.00000   )
3376	-0.86586  	 (-0.00000  )
3446	-0.84283  	 (-0.00000  )
7226	-0.34942  	 (-0.00000  )
8346	0.25649   	 (-0.00000  )
8276	0.66455   	 (-0.00000  )
3866	-1.77783  	 (-0.00000  )
7646	0.99334   	 (-0.00000  )
7576	-0.39252  	 (0.00000   )
1276	-0.10354  	 (0.00000   )
3796	-0.69937  	 (-0.00000  )
1346	-0.51794  	 (-0.00000  )
6876	0.64005   	 (0.00000   )
6946	0.46825   	 (0.00000   )
1976	-0.91354  	 (-0.00000  )
2046	-0.24494  	 (0.00000   )
2816	-1.24290  	 (0.00000   )
2886	-0.36972  	 (-0.00000  )
7506	-1.29334  	 (0.00000   )
7436	-1.55365  	 (-0.00000  )
8766	0.68565   	 (-0.00000  )
16	-2.16492  	 (0.00000   )
8696	1.41108   	 (0.00000   )
86	-0.70786  	 (0.00000   )
8136	0.35023   	 (0.00000   )
8206	0.51624   	 (0.00000   )
296	-1.11958  	 (0.00000   )
1906	-0.74174  	 (0.00000   )
1836	-1.49843  	 (0.00000   )
366	-1.51774  	 (0.00000   )
6666	-1.01178  	 (0.00000   )
6596	-1.95626  	 (0.00000   )
6036	0.48056   	 (0.00000   )
6106	1.78806   	 (-0.00000  )
5053	-1.17624  	 (-0.00000  )
5476	-1.39877  	 (-0.00000  )
5546	0.11777   	 (0.00000   )
4776	-1.65944  	 (0.00000   )
3026	-0.95515  	 (0.00000   )
2956	-0.37704  	 (-0.00000  )
716	-1.39113  	 (-0.00000  )
5123	0.03022   	 (0.00000   )
786	-0.55597  	 (0.00000   )
4846	0.38648   	 (-0.00000  )
8066	0.41679   	 (-0.00000  )
7016	1.06852   	 (0.00000   )
7996	0.36367   	 (-0.00000  )
7086	-1.68960  	 (0.00000   )
1696	-1.14796  	 (0.00000   )
1766	1.10746   	 (-0.00000  )
5756	-0.64239  	 (0.00000   )
5826	-0.81296  	 (-0.00000  )
3096	-0.37687  	 (0.00000   )
2186	-1.05541  	 (0.00000   )
2116	1.80052   	 (-0.00000  )
156	-0.69594  	 (0.00000   )
226	-1.42427  	 (0.00000   )
3166	-0.60113  	 (-0.00000  )
2746	-0.44999  	 (-0.00000  )
2676	-0.09131  	 (-0.00000  )
4915	-0.45359  	 (0.00000   )
4985	0.05814   	 (0.00000   )
857	-1.40966  	 (0.00000   )
927	-0.77447  	 (0.00000   )
7366	-1.42437  	 (0.00000   )
4217	-0.53209  	 (-0.00000  )
2466	-1.32315  	 (-0.00000  )
2396	-0.52058  	 (0.00000   )
4287	0.20149   	 (-0.00000  )
575	-0.90067  	 (-0.00000  )
645	-2.26754  	 (-0.00000  )
7296	0.69294   	 (0.00000   )
3935	-1.30233  	 (-0.00000  )
4566	-2.40680  	 (0.00000   )
4005	0.39315   	 (-0.00000  )
4426	-1.35309  	 (-0.00000  )
4496	-1.02374  	 (0.00000   )
4356	-0.37290  	 (-0.00000  )
1066	-1.28253  	 (0.00000   )
3726	-0.01003  	 (0.00000   )
8837	-3.48671  	 (0.00000   )
3656	-0.89990  	 (-0.00000  )
8907	0.74356   	 (0.00000   )
4706	-0.48728  	 (-0.00000  )
996	-2.32754  	 (0.00000   )
4636	0.25365   	 (-0.00000  )
7857	-1.73065  	 (0.00000   )
7927	1.30672   	 (0.00000   )
1627	-0.32476  	 (-0.00000  )
1557	-0.57731  	 (-0.00000  )
5406	-0.75947  	 (-0.00000  )
5336	-1.29904  	 (-0.00000  )
2537	-1.95504  	 (0.00000   )
6736	-1.84711  	 (-0.00000  )
2607	0.53934   	 (0.00000   )
6806	-0.47781  	 (-0.00000  )
7716	-0.29936  	 (-0.00000  )
6177	-0.10847  	 (-0.00000  )
6457	-0.61199  	 (0.00000   )
3237	0.20464   	 (-0.00000  )
6527	0.42691   	 (0.00000   )
7786	-1.44929  	 (-0.00000  )
6247	0.36079   	 (0.00000   )
6386	-0.13348  	 (-0.00000  )
3307	-0.59238  	 (-0.00000  )
1416	-1.18373  	 (-0.00000  )
6316	-0.95812  	 (0.00000   )
4076	-1.04873  	 (-0.00000  )
5897	-0.14075  	 (0.00000   )
5967	-0.11820  	 (0.00000   )
5267	-0.42644  	 (0.00000   )
1207	-0.40462  	 (0.00000   )
5197	-0.13935  	 (0.00000   )
4146	-0.22458  	 (-0.00000  )
1137	-0.76322  	 (-0.00000  )
2327	-0.85207  	 (0.00000   )
8415	0.66594   	 (-0.00000  )
1486	-0.74204  	 (0.00000   )
2257	-0.37437  	 (0.00000   )
8485	2.23767   	 (-0.00000  )
3517	-0.79283  	 (-0.00000  )
3587	-1.43963  	 (-0.00000  )
8627	-0.40086  	 (0.00000   )
8557	-0.57686  	 (0.00000   )
5687	-0.39761  	 (-0.00000  )
7157	-0.99451  	 (-0.00000  )
7227	-0.76539  	 (0.00000   )
5617	1.18876   	 (0.00000   )
8347	0.83909   	 (0.00000   )
8277	1.28635   	 (-0.00000  )
7647	0.49727   	 (-0.00000  )
3377	-0.82063  	 (-0.00000  )
7577	0.42377   	 (0.00000   )
3447	-0.84487  	 (-0.00000  )
435	-1.38248  	 (-0.00000  )
1277	0.45960   	 (0.00000   )
505	-1.29887  	 (-0.00000  )
3867	-0.78349  	 (-0.00000  )
1347	-1.07112  	 (-0.00000  )
3797	-0.28901  	 (0.00000   )
1977	-0.84168  	 (0.00000   )
6877	0.66578   	 (-0.00000  )
6947	-0.01049  	 (0.00000   )
2047	-0.54946  	 (0.00000   )
2817	-0.01713  	 (-0.00000  )
2887	-2.81055  	 (0.00000   )
7507	-0.38248  	 (0.00000   )
7437	-1.61489  	 (0.00000   )
8767	0.89768   	 (0.00000   )
8697	1.64587   	 (-0.00000  )
17	-1.20950  	 (0.00000   )
8137	0.27797   	 (-0.00000  )
87	-1.75296  	 (0.00000   )
8207	0.12389   	 (0.00000   )
1907	-0.66181  	 (0.00000   )
1837	-0.93558  	 (-0.00000  )
297	-0.93534  	 (0.00000   )
6667	0.07080   	 (-0.00000  )
367	-1.35960  	 (0.00000   )
6597	0.10446   	 (0.00000   )
6037	0.53960   	 (-0.00000  )
6107	-0.53464  	 (-0.00000  )
5477	-1.22656  	 (-0.00000  )
5547	-1.35256  	 (-0.00000  )
3027	-1.40963  	 (0.00000   )
2957	0.06239   	 (0.00000   )
4777	-1.54812  	 (-0.00000  )
717	-1.69767  	 (-0.00000  )
787	-0.55025  	 (0.00000   )
4847	0.50039   	 (-0.00000  )
7017	0.33592   	 (-0.00000  )
7087	-0.00945  	 (-0.00000  )
8067	-0.29917  	 (0.00000   )
1697	-0.89853  	 (0.00000   )
7997	0.38246   	 (0.00000   )
1767	-0.85321  	 (0.00000   )
5757	0.36834   	 (-0.00000  )
5827	0.02942   	 (-0.00000  )
5054	-0.78290  	 (-0.00000  )
157	-1.24247  	 (-0.00000  )
2187	-1.52748  	 (0.00000   )
2117	-0.51908  	 (-0.00000  )
227	-0.38408  	 (-0.00000  )
4218	-0.69206  	 (-0.00000  )
3097	0.27674   	 (-0.00000  )
4288	-1.12474  	 (0.00000   )
2467	-0.19143  	 (-0.00000  )
2397	-1.27551  	 (-0.00000  )
5124	-0.78883  	 (-0.00000  )
2747	-0.67077  	 (0.00000   )
858	-3.11566  	 (0.00000   )
2677	0.48650   	 (0.00000   )
928	-0.57456  	 (0.00000   )
7367	-0.32584  	 (0.00000   )
3167	-1.33192  	 (0.00000   )
7297	-0.05981  	 (-0.00000  )
4916	0.79666   	 (0.00000   )
4986	0.05908   	 (0.00000   )
4567	0.15858   	 (0.00000   )
4427	-0.36516  	 (0.00000   )
4357	-0.10978  	 (-0.00000  )
4497	-0.20327  	 (-0.00000  )
576	-1.40966  	 (-0.00000  )
646	-1.28321  	 (0.00000   )
8838	-0.87489  	 (0.00000   )
8908	-0.63522  	 (-0.00000  )
1067	-1.46629  	 (0.00000   )
4707	0.17186   	 (-0.00000  )
3727	-1.70925  	 (0.00000   )
4637	0.04040   	 (-0.00000  )
3936	-0.26330  	 (0.00000   )
7858	-0.92376  	 (0.00000   )
4006	0.53312   	 (0.00000   )
1628	-0.53252  	 (0.00000   )
3657	-0.64275  	 (-0.00000  )
7928	-0.84659  	 (-0.00000  )
1558	-0.45504  	 (-0.00000  )
997	0.17389   	 (0.00000   )
2538	-0.37643  	 (-0.00000  )
2608	-0.22015  	 (-0.00000  )
5407	0.38571   	 (0.00000   )
5337	-1.11713  	 (0.00000   )
6458	0.64444   	 (-0.00000  )
3238	-0.31285  	 (0.00000   )
6528	1.62709   	 (0.00000   )
6178	0.25466   	 (0.00000   )
6387	-0.07018  	 (-0.00000  )
3308	-0.71296  	 (-0.00000  )
7717	-0.20832  	 (-0.00000  )
5898	-0.34293  	 (0.00000   )
6248	0.29615   	 (-0.00000  )
5968	0.52850   	 (-0.00000  )
5268	-0.22184  	 (0.00000   )
6737	-1.48873  	 (0.00000   )
7787	0.93959   	 (0.00000   )
5198	0.19167   	 (-0.00000  )
6317	-0.89708  	 (0.00000   )
6807	0.58153   	 (0.00000   )
4077	0.45770   	 (-0.00000  )
1208	-1.14970  	 (-0.00000  )
1138	-1.08233  	 (-0.00000  )
4147	-0.73186  	 (0.00000   )
2328	-0.90242  	 (-0.00000  )
3518	-1.16882  	 (0.00000   )
2258	-0.41060  	 (-0.00000  )
8628	1.51986   	 (-0.00000  )
3588	-1.20077  	 (-0.00000  )
8558	-1.73814  	 (0.00000   )
7158	0.37976   	 (0.00000   )
7228	-0.28987  	 (0.00000   )
8348	0.19432   	 (-0.00000  )
8278	1.04074   	 (0.00000   )
1417	-0.50772  	 (-0.00000  )
8416	-0.82788  	 (0.00000   )
8486	-0.59289  	 (-0.00000  )
5688	-1.17709  	 (-0.00000  )
5618	0.03389   	 (0.00000   )
7648	0.23304   	 (0.00000   )
7578	0.61334   	 (-0.00000  )
1487	-0.70708  	 (-0.00000  )
1278	-1.06913  	 (-0.00000  )
3378	-0.45223  	 (-0.00000  )
1348	-1.23686  	 (0.00000   )
3448	-1.31838  	 (-0.00000  )
3868	0.34022   	 (-0.00000  )
3798	-0.78627  	 (0.00000   )
6878	0.63815   	 (-0.00000  )
6948	0.96651   	 (0.00000   )
1978	-1.70304  	 (0.00000   )
2048	-0.36069  	 (0.00000   )
2818	-0.76696  	 (0.00000   )
2888	-0.78872  	 (-0.00000  )
7508	-0.08507  	 (0.00000   )
7438	-0.59186  	 (0.00000   )
436	-0.97988  	 (0.00000   )
506	-1.00313  	 (-0.00000  )
8768	-2.24165  	 (-0.00000  )
8698	1.81351   	 (-0.00000  )
18	-0.65057  	 (-0.00000  )
8138	1.49689   	 (0.00000   )
8208	-1.36175  	 (-0.00000  )
1908	-1.95661  	 (0.00000   )
6668	0.53740   	 (-0.00000  )
1838	-0.64749  	 (0.00000   )
88	-1.65989  	 (0.00000   )
6598	-1.14099  	 (0.00000   )
6038	1.08401   	 (0.00000   )
6108	0.91246   	 (0.00000   )
298	-1.50923  	 (0.00000   )
368	-0.62434  	 (0.00000   )
5478	-0.88058  	 (-0.00000  )
5548	0.29702   	 (-0.00000  )
3028	-0.42578  	 (0.00000   )
2958	-0.54690  	 (-0.00000  )
4778	-2.08889  	 (-0.00000  )
718	-1.55846  	 (-0.00000  )
788	-1.02381  	 (-0.00000  )
4848	0.32231   	 (-0.00000  )
7018	0.26292   	 (-0.00000  )
7088	-1.41770  	 (0.00000   )
1698	-0.57859  	 (0.00000   )
1768	-0.46430  	 (-0.00000  )
8068	-0.29237  	 (0.00000   )
7998	0.24321   	 (0.00000   )
2468	-1.08455  	 (0.00000   )
2398	-0.73878  	 (0.00000   )
4219	-1.98368  	 (0.00000   )
5758	0.72551   	 (0.00000   )
4289	-1.50174  	 (0.00000   )
158	-3.23238  	 (-0.00000  )
228	-1.18272  	 (0.00000   )
2188	-0.87834  	 (-0.00000  )
2118	0.23797   	 (-0.00000  )
5828	-0.00012  	 (0.00000   )
7368	-1.23847  	 (0.00000   )
859	-0.76485  	 (0.00000   )
929	-0.79839  	 (-0.00000  )
2748	-0.26404  	 (0.00000   )
3098	-0.29618  	 (0.00000   )
2678	-0.58613  	 (-0.00000  )
7298	0.28673   	 (-0.00000  )
3168	-2.20502  	 (0.00000   )
5055	-1.02095  	 (0.00000   )
4568	0.39226   	 (0.00000   )
4428	-0.49278  	 (-0.00000  )
4498	0.03897   	 (-0.00000  )
4358	-0.78970  	 (0.00000   )
8839	-1.25966  	 (0.00000   )
8909	-0.56768  	 (-0.00000  )
5125	-0.59826  	 (0.00000   )
4917	-0.57599  	 (-0.00000  )
1629	-0.62007  	 (0.00000   )
4708	0.91585   	 (0.00000   )
4987	-0.89782  	 (0.00000   )
1559	-0.52848  	 (0.00000   )
4638	-1.06037  	 (0.00000   )
7859	-1.29898  	 (0.00000   )
7929	-1.39583  	 (-0.00000  )
3728	-0.63023  	 (0.00000   )
1068	-0.87075  	 (-0.00000  )
3658	0.13509   	 (-0.00000  )
2539	-2.03441  	 (-0.00000  )
2609	0.11053   	 (0.00000   )
998	-1.91599  	 (-0.00000  )
3937	-0.17156  	 (0.00000   )
577	-0.08360  	 (0.00000   )
647	-0.89103  	 (0.00000   )
4007	-0.07000  	 (0.00000   )
5408	-1.57067  	 (0.00000   )
5338	-0.82749  	 (-0.00000  )
3239	-0.43191  	 (-0.00000  )
6459	0.33104   	 (0.00000   )
5899	-1.39889  	 (0.00000   )
6529	0.03169   	 (-0.00000  )
3309	-0.35094  	 (-0.00000  )
5269	-0.03998  	 (0.00000   )
5969	-0.67938  	 (-0.00000  )
5199	0.65690   	 (0.00000   )
6179	-0.15956  	 (-0.00000  )
6388	0.65485   	 (0.00000   )
6249	0.29955   	 (0.00000   )
7718	0.28510   	 (-0.00000  )
6318	0.02581   	 (0.00000   )
7788	-2.36592  	 (-0.00000  )
4078	-0.39023  	 (0.00000   )
6738	-1.31382  	 (0.00000   )
6808	0.76858   	 (0.00000   )
4148	-0.26738  	 (-0.00000  )
1209	-0.96333  	 (0.00000   )
1139	-0.67187  	 (-0.00000  )
3519	-1.79496  	 (-0.00000  )
3589	1.52078   	 (0.00000   )
8629	-3.36685  	 (0.00000   )
8559	-0.03023  	 (0.00000   )
2329	-1.05797  	 (0.00000   )
2259	-0.62254  	 (0.00000   )
7159	0.60583   	 (0.00000   )
7229	-0.67557  	 (0.00000   )
7649	1.50700   	 (0.00000   )
7579	-0.44875  	 (-0.00000  )
8349	-1.25613  	 (-0.00000  )
8279	1.49756   	 (-0.00000  )
5689	-0.23314  	 (0.00000   )
5619	-1.28811  	 (-0.00000  )
1279	-1.12136  	 (0.00000   )
1349	-1.58073  	 (0.00000   )
6879	0.26802   	 (-0.00000  )
6949	0.14902   	 (-0.00000  )
3869	-0.87454  	 (-0.00000  )
3799	-1.04183  	 (0.00000   )
8417	0.95311   	 (0.00000   )
1979	-0.66395  	 (-0.00000  )
2819	-0.63464  	 (-0.00000  )
2049	0.11118   	 (-0.00000  )
8487	-2.18975  	 (-0.00000  )
2889	-0.95550  	 (0.00000   )
3379	-0.89549  	 (0.00000   )
3449	-0.84079  	 (-0.00000  )
1418	-0.72448  	 (-0.00000  )
7509	-1.12579  	 (0.00000   )
7439	-1.84214  	 (-0.00000  )
1488	-0.84494  	 (-0.00000  )
19	-0.96913  	 (0.00000   )
1909	-0.98117  	 (0.00000   )
8139	0.20631   	 (-0.00000  )
1839	-0.94446  	 (-0.00000  )
8769	0.74389   	 (0.00000   )
6669	-0.64396  	 (0.00000   )
8699	1.92518   	 (-0.00000  )
8209	-2.40113  	 (-0.00000  )
6599	-1.75251  	 (-0.00000  )
89	-3.85455  	 (0.00000   )
299	-0.66593  	 (0.00000   )
6039	0.64311   	 (0.00000   )
369	-3.65039  	 (-0.00000  )
6109	0.43484   	 (0.00000   )
5479	-2.22393  	 (0.00000   )
5549	0.31452   	 (-0.00000  )
437	-0.41288  	 (0.00000   )
507	-0.57354  	 (-0.00000  )
3029	0.18649   	 (0.00000   )
2959	-0.48347  	 (0.00000   )
4779	-0.90529  	 (-0.00000  )
4849	0.18531   	 (0.00000   )
7019	0.72980   	 (-0.00000  )
7089	-1.28017  	 (0.00000   )
2469	0.15776   	 (0.00000   )
2399	-0.74294  	 (0.00000   )
8069	1.38463   	 (0.00000   )
1699	-0.74098  	 (-0.00000  )
4220	-0.57943  	 (-0.00000  )
1769	-0.12920  	 (-0.00000  )
4290	-0.49940  	 (0.00000   )
7999	1.02355   	 (0.00000   )
719	-0.83289  	 (0.00000   )
789	-0.27376  	 (-0.00000  )
159	0.52510   	 (0.00000   )
229	-1.56670  	 (-0.00000  )
7369	0.38445   	 (0.00000   )
2189	-1.70011  	 (0.00000   )
2119	-0.55460  	 (-0.00000  )
860	-1.02326  	 (0.00000   )
930	-0.76023  	 (-0.00000  )
7299	-0.35965  	 (0.00000   )
2749	-0.82305  	 (-0.00000  )
5759	-0.33931  	 (-0.00000  )
3099	-0.23327  	 (0.00000   )
2679	-0.60287  	 (0.00000   )
5829	-0.42220  	 (-0.00000  )
3169	-2.09522  	 (-0.00000  )
8840	0.69252   	 (-0.00000  )
8910	-2.04714  	 (-0.00000  )
1630	0.50756   	 (-0.00000  )
1560	-0.68830  	 (-0.00000  )
4709	-0.16666  	 (0.00000   )
4639	-0.79847  	 (-0.00000  )
4429	-0.52497  	 (-0.00000  )
4359	-0.33861  	 (0.00000   )
4569	-0.12904  	 (-0.00000  )
