i  a   sqrt(mu2)     Ea-Ei 	  f_osc       mu_x.re     mu_x.im     mu_y.re     mu_y.im     mu_z.re     mu_z.im
48  102  0.56243661 0.080098813375  0.01689204  0.00022374  0.41573151 -0.03028192  0.29054525  0.24118179  0.24118179
48  103  0.47994176 0.080098813375  0.01230019  0.04195763 -0.24532871 -0.12343792  0.36634367 -0.13435546 -0.13435546
48  104  0.00000474 0.081237436089  0.00000000 -0.00000126  0.00000161 -0.00000241 -0.00000249  0.00000135  0.00000135
48  105  0.00000825 0.081237436089  0.00000000  0.00000553  0.00000148  0.00000495 -0.00000031  0.00000315  0.00000315
48  106  0.00007820 0.081795160757  0.00000000  0.00000059  0.00003919  0.00000314  0.00001431  0.00001053  0.00001053
48  107  0.00007739 0.081795160757  0.00000000 -0.00000354 -0.00001464  0.00000344 -0.00003949  0.00000141  0.00000141
48  108  0.00003783 0.081821180376  0.00000000 -0.00002274 -0.00001165  0.00002472  0.00001080 -0.00000683 -0.00000683
48  109  0.00002240 0.081821180376  0.00000000  0.00000327 -0.00001547 -0.00000683  0.00001068 -0.00000569 -0.00000569
48  110  0.00005965 0.081893620144  0.00000000  0.00000719  0.00001781 -0.00000175  0.00003658  0.00000439  0.00000439
48  111  0.00004224 0.081893620144  0.00000000 -0.00003182 -0.00000702  0.00000349  0.00000615 -0.00002531 -0.00002531
48  112  0.00004661 0.081943819952  0.00000000  0.00001259  0.00001196 -0.00001726 -0.00002464 -0.00000437 -0.00000437
48  113  0.00004412 0.081943819952  0.00000000  0.00003006 -0.00000382 -0.00001693  0.00000243  0.00002699  0.00002699
48  114  0.00030139 0.083237862546  0.00000001  0.00003110  0.00001679 -0.00002164 -0.00004472  0.00019739  0.00019739
48  115  0.00045085 0.083237862546  0.00000001  0.00004829  0.00002545  0.00004111  0.00001851  0.00035030  0.00035030
48  116  0.00367498 0.083506736118  0.00000075  0.00077070 -0.00310356  0.00040070  0.00167256 -0.00014815 -0.00014815
48  117  0.00483288 0.083506736118  0.00000130  0.00149752 -0.00137197 -0.00308110  0.00190496  0.00099526  0.00099526
48  118  0.00617168 0.083685526853  0.00000213 -0.00327063 -0.00012073 -0.00085175 -0.00100110 -0.00042741 -0.00042741
48  119  0.00749783 0.083685526853  0.00000314  0.00128229  0.00433492  0.00223658  0.00494445 -0.00249663 -0.00249663
48  120  0.00408830 0.083720528009  0.00000093  0.00068859  0.00079191 -0.00082340 -0.00049866 -0.00279208 -0.00279208
48  121  0.00406590 0.083720528009  0.00000092 -0.00066328  0.00026046 -0.00074864 -0.00034113  0.00017161  0.00017161
48  122  0.05557462 0.084222993063  0.00017342  0.01713285 -0.00205243  0.01452177  0.00055377 -0.00274693 -0.00274693
48  123  0.03632384 0.084222993063  0.00007408  0.00366079 -0.00797055 -0.00665012  0.01043226 -0.02640765 -0.02640765
48  124  0.01052945 0.084239202267  0.00000623 -0.00269763 -0.00314600 -0.00343454  0.00206764 -0.00402177 -0.00402177
48  125  0.01094307 0.084239202267  0.00000673 -0.00597194  0.00232230 -0.00516469 -0.00332648  0.00442228  0.00442228
48  126  0.09275340 0.084346903033  0.00048377  0.05972896 -0.05786231 -0.03821287  0.00672542  0.00664896  0.00664896
48  127  0.08686279 0.084346903033  0.00042427  0.00366200 -0.03067749  0.05895259 -0.05512884  0.00868827  0.00868827
48  128  0.04507779 0.084361949825  0.00011428 -0.00217612  0.02815697  0.00705186  0.03438752 -0.00149167 -0.00149167
48  129  0.02987684 0.084361949825  0.00005020  0.02669185  0.00533551 -0.00566987  0.01090181 -0.00069309 -0.00069309
48  130  0.24487169 0.085064498173  0.00340043  0.01550147  0.10022978 -0.20620377  0.05537963 -0.06244497 -0.06244497
48  131  0.27686262 0.085064498173  0.00434696  0.03834572 -0.21857192 -0.09258759 -0.07202500  0.11360601  0.11360601
48  132  0.16311225 0.085141999563  0.00151017 -0.05007228  0.08455167  0.05882018 -0.11312143 -0.01042124 -0.01042124
48  133  0.10695606 0.085141999563  0.00064933  0.04240545  0.07265778  0.00642005 -0.02306080 -0.04960632 -0.04960632
48  134  0.00001887 0.085894479356  0.00000000 -0.00000210  0.00000321 -0.00000747  0.00000346  0.00001396  0.00001396
48  135  0.00001123 0.085894479356  0.00000000 -0.00000075 -0.00000862 -0.00000453 -0.00000380 -0.00000197 -0.00000197
48  136  0.00003963 0.086012042287  0.00000000  0.00002275 -0.00001033  0.00001459 -0.00002607 -0.00000723 -0.00000723
48  137  0.00003716 0.086012042288  0.00000000  0.00001482  0.00002468 -0.00001145  0.00002020  0.00000237  0.00000237
48  138  0.00002317 0.086117036824  0.00000000  0.00001473  0.00001038 -0.00001030 -0.00000923  0.00000444  0.00000444
48  139  0.00002288 0.086117036824  0.00000000 -0.00000075  0.00001088  0.00000891 -0.00001427  0.00001076  0.00001076
48  140  0.00001565 0.086219999688  0.00000000 -0.00000759 -0.00001024  0.00000396 -0.00000805 -0.00000041 -0.00000041
48  141  0.00003299 0.086219999689  0.00000000  0.00000409 -0.00001202  0.00000131 -0.00001551  0.00002389  0.00002389
48  142  0.00003460 0.086266796603  0.00000000  0.00001030  0.00002480 -0.00001743 -0.00000697 -0.00000543 -0.00000543
48  143  0.00003414 0.086266796605  0.00000000 -0.00001868  0.00000005  0.00001309  0.00002158 -0.00000199 -0.00000199
48  144  2.61538994 0.086359574230  0.39381489  0.71937877  2.06331227 -1.13813348 -0.46722815  0.70483044  0.70483044
48  145  2.77618919 0.086359574232  0.44372853 -1.07454614  0.97340951 -0.30808877  2.29530809  0.34459868  0.34459868
48  146  0.00001646 0.086557391741  0.00000000 -0.00000456 -0.00000596 -0.00000529 -0.00001254 -0.00000378 -0.00000378
48  147  0.00001431 0.086557391744  0.00000000 -0.00000595  0.00001080 -0.00000233  0.00000526 -0.00000224 -0.00000224
48  148  0.00001959 0.086568891661  0.00000000  0.00000971 -0.00000529 -0.00001205  0.00001031 -0.00000277 -0.00000277
48  149  0.00001234 0.086568891662  0.00000000  0.00000744  0.00000636 -0.00000321 -0.00000656  0.00000172  0.00000172
48  150  0.00009679 0.086819537080  0.00000000  0.00003627  0.00005142  0.00002845  0.00005335 -0.00002264 -0.00002264
48  151  0.00001519 0.086819537086  0.00000000 -0.00000658  0.00000098  0.00000359 -0.00000723  0.00000488  0.00000488
48  152  0.00004563 0.086833238664  0.00000000  0.00002247 -0.00001684 -0.00001969  0.00002983  0.00000332  0.00000332
48  153  0.00008151 0.086833238668  0.00000000  0.00001946  0.00005517 -0.00001237 -0.00005515  0.00000470  0.00000470
48  154  0.00002996 0.087004967115  0.00000000 -0.00000409  0.00001911  0.00001044 -0.00001933 -0.00000530 -0.00000530
48  155  0.00003760 0.087004967122  0.00000000  0.00002199  0.00001486 -0.00002201 -0.00001276 -0.00000655 -0.00000655
48  156  0.00006244 0.087616703735  0.00000000 -0.00000427 -0.00000850 -0.00000874 -0.00000709 -0.00003689 -0.00003689
48  157  0.00005844 0.087616703769  0.00000000 -0.00000596  0.00001316 -0.00000219  0.00000432  0.00000069  0.00000069
48  158  0.00001400 0.087636934474  0.00000000 -0.00000016  0.00000314 -0.00000431  0.00000305  0.00000837  0.00000837
48  159  0.00002633 0.087636934562  0.00000000  0.00000114 -0.00001096  0.00000348 -0.00000346  0.00000243  0.00000243
49  96  0.00012346 0.077754094492  0.00000000 -0.00000379  0.00000019 -0.00000646 -0.00000278 -0.00008055 -0.00008055
49  97  0.00019385 0.077754094492  0.00000000 -0.00000437 -0.00000433  0.00000075 -0.00000260 -0.00000963 -0.00000963
49  98  0.00907431 0.079458169532  0.00000436  0.00006957 -0.00133584 -0.00163324 -0.00230466  0.00225302  0.00225302
49  99  0.01911628 0.079458169532  0.00001936 -0.00574312 -0.00960147 -0.00641240 -0.00870730  0.00831802  0.00831802
49  100  0.01293477 0.079530589395  0.00000887 -0.00142757 -0.00687901  0.00838236  0.00031081 -0.00273544 -0.00273544
49  101  0.01978836 0.079530589395  0.00002076  0.01248802  0.00606176 -0.00934751 -0.00921501 -0.00455979 -0.00455979
49  102  0.47994181 0.080098813374  0.01230019  0.07382036 -0.23769138 -0.05605574  0.38249494  0.13336731  0.13336731
49  103  0.56243658 0.080098813374  0.01689203  0.18866937 -0.37045460  0.10472598 -0.27270126  0.21492789  0.21492789
49  104  0.00000826 0.081237436089  0.00000000 -0.00000341 -0.00000459 -0.00000152 -0.00000472 -0.00000198 -0.00000198
49  105  0.00000475 0.081237436089  0.00000000  0.00000103 -0.00000174 -0.00000319 -0.00000131 -0.00000150 -0.00000150
49  106  0.00007735 0.081795160757  0.00000000  0.00000776 -0.00001289  0.00000876 -0.00003862  0.00001842  0.00001842
49  107  0.00007825 0.081795160757  0.00000000  0.00001256 -0.00003720  0.00000733 -0.00001273  0.00002990  0.00002990
49  108  0.00002237 0.081821180375  0.00000000  0.00001577  0.00000119 -0.00001215  0.00000361 -0.00000886 -0.00000886
49  109  0.00003783 0.081821180375  0.00000000 -0.00000488 -0.00002503  0.00000351  0.00002679  0.00000372  0.00000372
49  110  0.00004223 0.081893620144  0.00000000 -0.00001023  0.00003097 -0.00000353 -0.00000604 -0.00001776 -0.00001776
49  111  0.00005961 0.081893620144  0.00000000  0.00001172  0.00001522  0.00003234  0.00001714  0.00003453  0.00003453
49  112  0.00004423 0.081943819952  0.00000000  0.00000876  0.00002906 -0.00000470 -0.00001655  0.00001364  0.00001364
49  113  0.00004661 0.081943819952  0.00000000 -0.00001597 -0.00000664  0.00002957  0.00000577  0.00002985  0.00002985
49  114  0.00045087 0.083237862546  0.00000001  0.00001311  0.00005299  0.00000805  0.00004444 -0.00035089 -0.00035089
49  115  0.00030140 0.083237862546  0.00000001 -0.00000884 -0.00003429  0.00003820  0.00003164  0.00026042  0.00026042
49  116  0.00483291 0.083506736118  0.00000130  0.00134302 -0.00152355 -0.00184555  0.00311705 -0.00228126 -0.00228126
49  117  0.00367494 0.083506736118  0.00000075 -0.00308821  0.00083007  0.00167989  0.00036848 -0.00054988 -0.00054988
49  118  0.00749785 0.083685526852  0.00000314 -0.00438152  0.00111271 -0.00539310  0.00060386  0.00100574  0.00100574
49  119  0.00617167 0.083685526852  0.00000213 -0.00177483 -0.00274975 -0.00129575 -0.00022065 -0.00455643 -0.00455643
49  120  0.00406586 0.083720528009  0.00000092 -0.00038135 -0.00060200 -0.00080551 -0.00016701  0.00245042  0.00245042
49  121  0.00408836 0.083720528009  0.00000093 -0.00102336  0.00023234  0.00095892  0.00008407  0.00070233  0.00070233
49  122  0.03632373 0.084222993063  0.00007408 -0.00846432 -0.00229924  0.01226990  0.00158272  0.00172929  0.00172929
49  123  0.05557460 0.084222993063  0.00017342  0.01255741 -0.01183459  0.00888320 -0.01150104  0.03716564  0.03716564
49  124  0.01094311 0.084239202266  0.00000673 -0.00397380  0.00502657  0.00166297  0.00591393  0.00572053  0.00572053
49  125  0.01052941 0.084239202266  0.00000623 -0.00221504 -0.00350258  0.00298515 -0.00267573 -0.00631207 -0.00631207
49  126  0.08686280 0.084346903033  0.00042427  0.03086062  0.00146395  0.06412248 -0.04901941  0.00071057  0.00071057
49  127  0.09275332 0.084346903033  0.00048377 -0.06694674  0.04933274  0.01295486 -0.03657354  0.01048254  0.01048254
49  128  0.02987679 0.084361949825  0.00005020  0.01111667  0.02484627  0.00937468 -0.00794442 -0.00061712 -0.00061712
49  129  0.04507782 0.084361949825  0.00011428 -0.02697509  0.00836047 -0.03509529  0.00074225  0.00028956  0.00028956
49  130  0.27686269 0.085064498173  0.00434696  0.22190955  0.00048993  0.05471354  0.10376177 -0.00694941 -0.00694941
49  131  0.24487170 0.085064498173  0.00340043  0.09597124  0.03279978  0.09060545 -0.19333277  0.02448216  0.02448216
49  132  0.10695608 0.085141999563  0.00064933 -0.03211887  0.07775446 -0.00949974 -0.02197204  0.05410653  0.05410653
49  133  0.16311220 0.085141999563  0.00151017 -0.06111715 -0.07694747  0.07367307  0.10406025 -0.00703275 -0.00703275
49  134  0.00001117 0.085894479356  0.00000000 -0.00000623  0.00000610 -0.00000578 -0.00000058  0.00000083  0.00000083
49  135  0.00001879 0.085894479356  0.00000000 -0.00000087  0.00000401  0.00000276  0.00000761 -0.00001616 -0.00001616
49  136  0.00003684 0.086012042287  0.00000000  0.00000716 -0.00002744 -0.00001668 -0.00001620  0.00000293  0.00000293
49  137  0.00003936 0.086012042287  0.00000000 -0.00002473 -0.00000341 -0.00002121 -0.00002058  0.00000718  0.00000718
49  138  0.00002278 0.086117036823  0.00000000  0.00001007  0.00000357 -0.00001667  0.00000268 -0.00000648 -0.00000648
49  139  0.00002315 0.086117036824  0.00000000 -0.00000328 -0.00001757  0.00000423  0.00001336  0.00000262  0.00000262
49  140  0.00003334 0.086219999687  0.00000000  0.00000784  0.00001078  0.00000614  0.00001461  0.00002594  0.00002594
49  141  0.00001560 0.086219999689  0.00000000  0.00000441 -0.00001213 -0.00000617 -0.00000606  0.00000064  0.00000064
49  142  0.00003410 0.086266796603  0.00000000 -0.00001779  0.00000569  0.00000560 -0.00002459 -0.00000606 -0.00000606
49  143  0.00003461 0.086266796604  0.00000000 -0.00000176  0.00002670  0.00001435 -0.00001225  0.00000840  0.00000840
49  144  2.77618914 0.086359574230  0.44372851  1.15662854  0.87429102  0.51040834  2.25894713 -0.31214923 -0.31214923
49  145  2.61539003 0.086359574232  0.39381492  0.53358364 -2.11897407 -1.09221976  0.56631002  0.72286215  0.72286215
49  146  0.00001546 0.086557391741  0.00000000  0.00000121  0.00001325 -0.00000034  0.00000645  0.00000011  0.00000011
49  147  0.00001560 0.086557391743  0.00000000 -0.00000654  0.00000438 -0.00000878  0.00000844 -0.00000538 -0.00000538
49  148  0.00001267 0.086568891661  0.00000000 -0.00000672  0.00000777  0.00000151 -0.00000698 -0.00000202 -0.00000202
49  149  0.00002040 0.086568891662  0.00000000  0.00001095  0.00000351 -0.00001352 -0.00000950 -0.00000263 -0.00000263
49  150  0.00001547 0.086819537080  0.00000000  0.00000353  0.00000598  0.00000346 -0.00000763 -0.00001050 -0.00001050
49  151  0.00009661 0.086819537086  0.00000000  0.00006144 -0.00000999  0.00005853 -0.00001664 -0.00004110 -0.00004110
49  152  0.00008084 0.086833238664  0.00000000 -0.00001999  0.00005398  0.00001301 -0.00005503 -0.00000456 -0.00000456
49  153  0.00004525 0.086833238668  0.00000000  0.00002284  0.00001734 -0.00001781 -0.00002986  0.00000365  0.00000365
49  154  0.00003738 0.087004967114  0.00000000 -0.00002662 -0.00000236  0.00002478  0.00000233  0.00000299  0.00000299
49  155  0.00003080 0.087004967122  0.00000000  0.00000853 -0.00001763 -0.00000459  0.00002258 -0.00000273 -0.00000273
49  156  0.00005780 0.087616703735  0.00000000  0.00000417  0.00000788  0.00000150  0.00000357 -0.00001411 -0.00001411
49  157  0.00006301 0.087616703769  0.00000000 -0.00000586  0.00000679 -0.00001087  0.00001084 -0.00004795 -0.00004795
49  158  0.00002759 0.087636934474  0.00000000 -0.00001107  0.00000168 -0.00000436  0.00000654  0.00002337  0.00002337
49  159  0.00001347 0.087636934562  0.00000000  0.00000078 -0.00000055  0.00000063  0.00000674  0.00000513  0.00000513
50  96  0.00391427 0.077186417541  0.00000079  0.00141842  0.00108170 -0.00106018 -0.00290981 -0.00145276 -0.00145276
50  97  0.00532542 0.077186417541  0.00000146  0.00183168  0.00370228 -0.00103911  0.00312030  0.00067177  0.00067177
50  98  0.00004782 0.078890492582  0.00000000  0.00000244 -0.00000277 -0.00003448  0.00001297  0.00002917  0.00002917
50  99  0.00005915 0.078890492582  0.00000000 -0.00003293 -0.00002313  0.00001169 -0.00000975  0.00001618  0.00001618
50  100  0.00005160 0.078962912445  0.00000000  0.00000601 -0.00000757 -0.00000511  0.00000252 -0.00001307 -0.00001307
50  101  0.00007182 0.078962912445  0.00000000 -0.00000312 -0.00000651  0.00000914  0.00000470 -0.00006807 -0.00006807
50  102  0.00005752 0.079531136424  0.00000000 -0.00001307 -0.00003430 -0.00001300 -0.00003767  0.00000368  0.00000368
50  103  0.00004354 0.079531136424  0.00000000 -0.00000905  0.00002948 -0.00000880  0.00002525  0.00000392  0.00000392
50  104  0.26460654 0.080669759138  0.00376548 -0.07604763 -0.01685057 -0.14470158 -0.17848006  0.06439627  0.06439627
50  105  0.34458936 0.080669759138  0.00638592  0.23970135 -0.09349703 -0.07416025 -0.11861614 -0.04182801 -0.04182801
50  106  0.03440585 0.081227483807  0.00006410 -0.01178823 -0.00113427 -0.01028335  0.00981749  0.02833656  0.02833656
50  107  0.06165066 0.081227483807  0.00020582  0.00319253  0.04035746  0.00409588  0.03996846 -0.02097047 -0.02097047
50  108  0.07320906 0.081253503425  0.00029032 -0.02254817  0.00504521 -0.04718958 -0.00892619 -0.03856329 -0.03856329
50  109  0.10972712 0.081253503425  0.00065220  0.03241186  0.05237792  0.00979990 -0.04353206 -0.07317230 -0.07317230
50  110  0.07955026 0.081325943194  0.00034310 -0.00766493 -0.04181826 -0.00682564 -0.03336412  0.05361823  0.05361823
50  111  0.04863049 0.081325943194  0.00012822 -0.00327810 -0.01399415 -0.02508673 -0.01456410 -0.00597420 -0.00597420
50  112  0.18888168 0.081376143001  0.00193547 -0.05357034 -0.05154326  0.05315336  0.05977784  0.13152886  0.13152886
50  113  0.13280032 0.081376143001  0.00095676  0.05622472  0.01147206  0.03623717 -0.03286114  0.03138823  0.03138823
50  114  0.02888130 0.082670185595  0.00004597 -0.01813665  0.01824762 -0.00487135 -0.00874841 -0.00669338 -0.00669338
50  115  0.05327801 0.082670185595  0.00015644  0.01908577 -0.02693587  0.02721333 -0.03016080 -0.00851958 -0.00851958
50  116  0.00010935 0.082939059167  0.00000000 -0.00001553  0.00005295 -0.00000427 -0.00006244 -0.00006959 -0.00006959
50  117  0.00093331 0.082939059167  0.00000005  0.00003756  0.00002498 -0.00001223 -0.00002981  0.00066606  0.00066606
50  118  0.00159544 0.083117849902  0.00000014  0.00012343 -0.00001195  0.00010719 -0.00003756  0.00152158  0.00152158
50  119  0.00058356 0.083117849902  0.00000002 -0.00000310 -0.00002790 -0.00001672 -0.00005318 -0.00032204 -0.00032204
50  120  0.00169888 0.083152851058  0.00000016  0.00003636  0.00005802  0.00012026  0.00002862  0.00148613  0.00148613
50  121  0.00150829 0.083152851058  0.00000013  0.00011428 -0.00000688  0.00003864 -0.00000307  0.00137303  0.00137303
50  122  0.00010584 0.083655316112  0.00000000 -0.00005018  0.00001132 -0.00000953  0.00001315 -0.00007895 -0.00007895
50  123  0.00009698 0.083655316112  0.00000000 -0.00001041  0.00000064 -0.00002095  0.00004558 -0.00004026 -0.00004026
50  124  0.00033320 0.083671525316  0.00000001  0.00001088 -0.00004212  0.00002795 -0.00002365  0.00016928  0.00016928
50  125  0.00020959 0.083671525316  0.00000000  0.00001314  0.00002125  0.00003061  0.00000671  0.00017855  0.00017855
50  126  0.00011608 0.083779226082  0.00000000 -0.00003320  0.00004183 -0.00004358  0.00005245 -0.00004190 -0.00004190
50  127  0.00007479 0.083779226082  0.00000000 -0.00000130  0.00005283  0.00002910  0.00000859  0.00002547  0.00002547
50  128  0.00028351 0.083794272874  0.00000000  0.00001307  0.00003613  0.00001928  0.00000120  0.00017927  0.00017927
50  129  0.00016638 0.083794272874  0.00000000  0.00000355  0.00000164 -0.00003040  0.00001416 -0.00013902 -0.00013902
50  130  0.00043204 0.084496821223  0.00000001  0.00031968  0.00001079 -0.00012232  0.00024320  0.00005779  0.00005779
50  131  0.00034788 0.084496821223  0.00000001  0.00009110 -0.00018285 -0.00005938 -0.00024888  0.00001131  0.00001131
50  132  0.00024770 0.084574322612  0.00000000  0.00001486 -0.00014419 -0.00001621  0.00013948  0.00010836  0.00010836
50  133  0.00024587 0.084574322613  0.00000000  0.00005472  0.00003267 -0.00005259 -0.00004062 -0.00018201 -0.00018201
50  134  0.23604129 0.085326802405  0.00316935 -0.11349539  0.12161620 -0.11840104  0.11508508 -0.02451404 -0.02451404
50  135  0.06366678 0.085326802406  0.00023058 -0.02799882  0.02706056 -0.03435592  0.00371308  0.03027347  0.03027347
50  136  0.51884534 0.085444365336  0.01533444  0.23051187 -0.22203718 -0.20900197 -0.15286088  0.21694000  0.21694000
50  137  0.49706733 0.085444365337  0.01407416  0.06390286  0.16120015 -0.24852346 -0.05005367 -0.37603303 -0.37603303
50  138  0.33892295 0.085549359873  0.00655130  0.11614566 -0.11757420 -0.17313786 -0.11777989 -0.01860318 -0.01860318
50  139  0.40812582 0.085549359873  0.00949978 -0.07015199 -0.24407772 -0.02787697 -0.21000274  0.18919949  0.18919949
50  140  0.05170472 0.085652322737  0.00015265  0.00060578 -0.00044045  0.04386774  0.02460414 -0.00877970 -0.00877970
50  141  0.11016326 0.085652322738  0.00069298 -0.01322818 -0.08045137 -0.01894786 -0.07154153 -0.00063202 -0.00063202
50  142  0.42835595 0.085699119652  0.01048322 -0.18002616 -0.23779057 -0.01913652  0.26029493  0.15733123  0.15733123
50  143  0.49694647 0.085699119654  0.01410926  0.32544040  0.00309174 -0.08850598  0.34849349  0.10744732  0.10744732
50  144  0.00004132 0.085791897279  0.00000000 -0.00001815 -0.00001411  0.00000261 -0.00001468 -0.00001670 -0.00001670
50  145  0.00002605 0.085791897282  0.00000000  0.00000234  0.00000890  0.00000204 -0.00002100 -0.00000317 -0.00000317
50  146  0.01570602 0.085989714791  0.00001414 -0.00477850 -0.00991409  0.00730921  0.00695916  0.00480331  0.00480331
50  147  0.01204495 0.085989714793  0.00000832  0.00327766 -0.00572360  0.00487893 -0.00770026 -0.00429786 -0.00429786
50  148  0.04177184 0.086001214711  0.00010004 -0.00973669  0.01936880 -0.01911436  0.02563592 -0.01585866 -0.01585866
50  149  0.06283948 0.086001214711  0.00022640  0.04503851  0.00420101 -0.02871378 -0.02326251 -0.00753230 -0.00753230
50  150  0.08725657 0.086251860129  0.00043780  0.05410901  0.06397863  0.01240116 -0.00947172  0.01286493  0.01286493
50  151  0.08413585 0.086251860135  0.00040704  0.01623979  0.00565050  0.06554227 -0.04965531  0.00191512  0.00191512
50  152  0.25077021 0.086265561713  0.00361658 -0.02103331  0.20841008 -0.02623922  0.11270509  0.07364665  0.07364665
50  153  0.25455971 0.086265561717  0.00372671  0.12514912  0.01388606 -0.09225679 -0.19455751  0.03645252  0.03645252
50  154  2.21000398 0.086437290164  0.28144659 -1.25264455  0.38671801  0.29919009 -0.92226342  0.50246415  0.50246415
50  155  2.44588240 0.086437290172  0.34473155 -0.25605062 -1.51251670 -1.68106141 -0.55337118 -0.70215940 -0.70215940
50  156  0.14202907 0.087049026784  0.00117065  0.06122241  0.04622588 -0.01085216 -0.06695476  0.07426753  0.07426753
50  157  0.10806924 0.087049026818  0.00067776  0.00810060 -0.04812410  0.02445527 -0.05461337 -0.07075509 -0.07075509
50  158  0.12261864 0.087069257524  0.00087274  0.03882719 -0.00542155  0.03420252 -0.07377508 -0.07843445 -0.07843445
50  159  0.26737238 0.087069257611  0.00414960  0.00118006  0.10652669  0.01136398 -0.07713637  0.23138090  0.23138090
51  96  0.00532544 0.077186417541  0.00000146 -0.00117570 -0.00395979 -0.00288414 -0.00158039  0.00037282  0.00037282
51  97  0.00391431 0.077186417541  0.00000079 -0.00030393  0.00175775 -0.00120214 -0.00285413  0.00151510  0.00151510
51  98  0.00005914 0.078890492582  0.00000000 -0.00003764  0.00001424  0.00000890  0.00001232  0.00002490  0.00002490
51  99  0.00004781 0.078890492582  0.00000000 -0.00000169 -0.00000329  0.00003016  0.00002113 -0.00002625 -0.00002625
51  100  0.00007180 0.078962912445  0.00000000 -0.00000310 -0.00000652 -0.00000209  0.00001008  0.00005772  0.00005772
51  101  0.00005161 0.078962912445  0.00000000  0.00000967  0.00000011 -0.00000519  0.00000240 -0.00004602 -0.00004602
51  102  0.00004355 0.079531136424  0.00000000 -0.00001250 -0.00002824 -0.00001168 -0.00002404  0.00000561  0.00000561
51  103  0.00005748 0.079531136424  0.00000000  0.00000894 -0.00003559  0.00000857 -0.00003888 -0.00000143 -0.00000143
51  104  0.34458934 0.080669759138  0.00638592  0.14300871  0.21388533 -0.12871119  0.05479929 -0.13545598 -0.13545598
51  105  0.26460653 0.080669759138  0.00376548  0.07199924  0.02972023  0.22082028 -0.06349859 -0.10072747 -0.10072747
51  106  0.06165070 0.081227483807  0.00020582 -0.00797509 -0.03969026 -0.00699977 -0.03956337 -0.02301239 -0.02301239
51  107  0.03440587 0.081227483807  0.00006410  0.01102770 -0.00431731  0.01257768  0.00662805 -0.02895113 -0.02895113
51  108  0.10972712 0.081253503425  0.00065220  0.05971815  0.01509029 -0.03854360  0.02248264  0.00652702  0.00652702
51  109  0.07320909 0.081253503425  0.00029032  0.00199612  0.02301933  0.02275363  0.04229427  0.04226691  0.04226691
51  110  0.04863053 0.081325943194  0.00012822 -0.01414661 -0.00254114 -0.01585729 -0.02428997  0.03543203  0.03543203
51  111  0.07955028 0.081325943194  0.00034310  0.04216216  0.00546545  0.03367569  0.00506981  0.01920986  0.01920986
51  112  0.13280036 0.081376143001  0.00095676 -0.05366112 -0.02033009 -0.01308526 -0.04713562 -0.08246259 -0.08246259
51  113  0.18888167 0.081376143001  0.00193547 -0.07281848  0.01496496  0.07686399 -0.02214940  0.06830052  0.06830052
51  114  0.05327802 0.082670185595  0.00015644  0.01889674 -0.02706890  0.01918364 -0.03580816  0.00767148  0.00767148
51  115  0.02888124 0.082670185595  0.00004597  0.01104093 -0.02323808 -0.00988021 -0.00162666 -0.00716670 -0.00716670
51  116  0.00093329 0.082939059167  0.00000005  0.00004194  0.00001662 -0.00003143  0.00000691 -0.00015574 -0.00015574
51  117  0.00010937 0.082939059167  0.00000000 -0.00003462  0.00004292  0.00005373 -0.00003210  0.00002956  0.00002956
51  118  0.00058357 0.083117849902  0.00000002 -0.00001486  0.00002384 -0.00003811  0.00004075 -0.00049908 -0.00049908
51  119  0.00159542 0.083117849902  0.00000014 -0.00010604 -0.00006414 -0.00008039 -0.00008022 -0.00117756 -0.00117756
51  120  0.00150831 0.083152851058  0.00000013 -0.00011390 -0.00001199 -0.00003848 -0.00000481 -0.00134430 -0.00134430
51  121  0.00169889 0.083152851058  0.00000016  0.00003891 -0.00005635  0.00012142 -0.00002322  0.00152093  0.00152093
51  122  0.00009701 0.083655316112  0.00000000 -0.00000175  0.00001036 -0.00004756  0.00001590 -0.00007579 -0.00007579
51  123  0.00010590 0.083655316112  0.00000000  0.00001660 -0.00004872  0.00001412 -0.00000806  0.00005369  0.00005369
51  124  0.00020955 0.083671525316  0.00000000  0.00002405  0.00000652  0.00001510  0.00002742  0.00014885  0.00014885
51  125  0.00033328 0.083671525316  0.00000001  0.00003730 -0.00002249  0.00001469 -0.00003347  0.00022147  0.00022147
51  126  0.00007484 0.083779226082  0.00000000  0.00004768 -0.00002282  0.00001981  0.00002308  0.00004245  0.00004245
51  127  0.00011620 0.083779226082  0.00000000 -0.00002451  0.00004747 -0.00003011  0.00006121 -0.00004228 -0.00004228
51  128  0.00016643 0.083794272874  0.00000000 -0.00000367 -0.00000134  0.00001229  0.00003122  0.00004227  0.00004227
51  129  0.00028343 0.083794272874  0.00000000  0.00003438 -0.00001709  0.00001480  0.00001246  0.00027824  0.00027824
51  130  0.00034788 0.084496821223  0.00000001 -0.00013101  0.00015649 -0.00025202  0.00004528 -0.00010260 -0.00010260
51  131  0.00043195 0.084496821223  0.00000001 -0.00013763 -0.00028877 -0.00017390  0.00020924 -0.00009917 -0.00009917
51  132  0.00024585 0.084574322612  0.00000000  0.00001932 -0.00006070 -0.00001241  0.00006527 -0.00004544 -0.00004544
51  133  0.00024773 0.084574322612  0.00000000 -0.00010661 -0.00009815  0.00010453  0.00009374 -0.00014372 -0.00014372
